code,QA,fill
N120302010,2.913934054043705,#7ACEB9
N300161010,1.0336187009163593,#BCE6DB
N302401010,0.6906302053404975,#BCE6DB
N303161010,0.5049880605638257,#BCE6DB
N311301010,1.23647905125096,#BCE6DB
N322201010,0.9187276420905512,#BCE6DB
N330161010,1.0055933061505975,#BCE6DB
N330411010,1.9968236401627817,#7ACEB9
N340000000,1.5162232718635038,#BCE6DB
N342301020,2.0481350693954417,#7ACEB9
N351161000,1.3620369810333286,#BCE6DB
N400061001,1.7364699995134525,#7ACEB9
N410403001,0.47000606931644756,#BCE6DB
N411062001,1.056379470160214,#BCE6DB
N430521001,2.2606449452073667,#7ACEB9
N510171001,0.6734476584877461,#BCE6DB
N520171001,0.7238714938722893,#BCE6DB
N600302002,3.8507150284878535,#449C93
N710181010,0.6986653188714556,#BCE6DB
N712181010,0.4683575039017146,#BCE6DB
O001001001,-5.160484197975867,#7F4A23
O001004003,-6.125455946070943,#7F4A23
O004401001,-5.436365979380646,#7F4A23
O005002002,-5.493885609173416,#7F4A23
O017402701,-5.284997346918624,#7F4A23
O020002001,-5.743190416858427,#7F4A23
O020004002,-5.7879842947063675,#7F4A23
O023402001,-5.775856859618854,#7F4A23
O029003001,-5.763505533024486,#7F4A23
O029531001,-7.656057011836862,#452C1A
O036251001,-4.663250726562123,#B3762A
O036252001,-4.377528752241426,#B3762A
O038401001,-5.715384759537332,#7F4A23
O039252001,-4.999169147799732,#B3762A
O048401001,-5.282889107486521,#7F4A23
O049401001,-5.345713128672646,#7F4A23
O050252002,-5.419261424918277,#7F4A23
O059251001,-5.711884891872612,#7F4A23
O062401001,-5.750422407394485,#7F4A23
O066001001,-5.665910029019942,#7F4A23
O074402001,-5.508128768385026,#7F4A23
O074404001,-5.644887889181871,#7F4A23
O079401001,-6.5302341559184525,#7F4A23
O080001001,-5.682122887627683,#7F4A23
O082001001,-5.864146748399094,#7F4A23
O108431001,-6.4138925684959505,#7F4A23
O120251001,-6.32925463525595,#7F4A23
O125251001,-6.88137142047636,#452C1A
O127401001,-6.032584985411772,#7F4A23
O137251002,-6.514993510725027,#7F4A23
O143291001,-7.067155512141622,#452C1A
O143292001,-7.102912375626596,#452C1A
O143293001,-8.22337002638094,#452C1A
O144291002,-7.0483729163427515,#452C1A
O146401001,-6.773722648101023,#7F4A23
O149433201,-7.023873705142026,#452C1A
O153291001,-7.45755558145585,#452C1A
O158461001,-7.109151777639506,#452C1A
O163401001,-6.077103292260387,#7F4A23
O165293002,-7.714424228524767,#452C1A
O166291001,-7.971467747329195,#452C1A
O171251001,-7.7561448067459136,#452C1A
O187401001,-6.287714909590692,#7F4A23
O188251001,-6.8467580948609434,#452C1A
O198431001,-5.044173330604599,#B3762A
O200001001,-6.200800181682782,#7F4A23
O217251001,-7.247193014335897,#452C1A
O222251001,-6.8704809119345125,#452C1A
O232401002,-7.00756531702668,#452C1A
O234401001,-7.401602711698752,#452C1A
O262002002,-6.1097339037555916,#7F4A23
O288000101,-3.89782342403563,#B3762A
O290002001,-5.829484379444632,#7F4A23
O303101001,0.5807835652469266,#BCE6DB
O306401001,1.1885969243493708,#BCE6DB
O308432001,1.0888284356732592,#BCE6DB
O312102002,0.28057309197654334,#BCE6DB
O314101001,-0.46193141322214115,#EFE0B0
O319401001,-0.2896608122493585,#EFE0B0
O319402001,-0.31756284711701915,#EFE0B0
O336402101,-0.28222526546448207,#EFE0B0
O339403004,-1.4996984173559098,#EFE0B0
O340101002,-0.5826968697396,#EFE0B0
O342401001,-2.424327294942143,#D4B86A
O345431001,-1.3840331940138522,#EFE0B0
O347000101,-1.0160489619040471,#EFE0B0
O358461002,-1.4097969905465875,#EFE0B0
O358462001,-1.3505703441144983,#EFE0B0
O359402002,-0.7140828258175391,#EFE0B0
O375401001,-0.42521324444805514,#EFE0B0
O402101001,-0.6947246649840149,#EFE0B0
O419433003,-2.5137032366059198,#D4B86A
O422251002,-2.2850249655765134,#D4B86A
O425251001,-2.3485827286718837,#D4B86A
O432401001,-1.471534458311531,#EFE0B0
O438401001,-1.985028101726627,#D4B86A
O439401001,-2.2821609809243597,#D4B86A
O439402001,-2.05677033579598,#D4B86A
O452401001,-5.871330483094583,#7F4A23
O454402001,-5.623109856922143,#7F4A23
O469251003,-2.8957057012411327,#D4B86A
O470403001,-1.757510921262557,#D4B86A
O475401001,-2.248407480425524,#D4B86A
O477401001,-2.236137221444915,#D4B86A
O479404001,-2.33372260789311,#D4B86A
O480252002,-2.8264763378269477,#D4B86A
O493101001,-2.073627705938877,#D4B86A
O498432001,-5.762295676429246,#7F4A23
O499103001,-1.966210348737534,#D4B86A
O504251002,-1.9058135726418584,#D4B86A
O505501001,-0.5598844923925317,#EFE0B0
O509252002,-1.967679445978232,#D4B86A
O519251003,-0.6720240745363103,#EFE0B0
O522401001,-0.8567694314344447,#EFE0B0
O528431002,-1.686797885564074,#EFE0B0
O529251001,-1.5611163526814935,#EFE0B0
O531291001,-0.9262476174676507,#EFE0B0
O532291001,-0.8129492369233056,#EFE0B0
O542402002,-2.1451860059219916,#D4B86A
O542402003,-1.9046373226096331,#D4B86A
O546431001,-1.9530733998064296,#D4B86A
O548291001,-1.816183324239767,#D4B86A
O548293002,-1.8030567731890457,#D4B86A
O553401001,-0.8052675427222875,#EFE0B0
O555291001,-1.761132820725976,#D4B86A
O557291001,-1.7442742674387275,#D4B86A
O560251001,-0.41636662357893384,#EFE0B0
O562402001,-1.6205715592581906,#EFE0B0
O562403001,-1.5136295179455588,#EFE0B0
O566401001,-2.0577700794055387,#D4B86A
O568501001,-2.734559571872649,#D4B86A
O568501002,-2.8106159641420154,#D4B86A
O575401001,-3.5931713643518775,#B3762A
O576251001,-0.9733358566680984,#EFE0B0
O588251001,-0.7518383633553425,#EFE0B0
O590101002,-2.1974904154830686,#D4B86A
O596402001,-2.277247526018856,#D4B86A
O600001001,-4.277141886861218,#B3762A
O609000101,-4.4761470281728535,#B3762A
O613401001,-1.4481803782284044,#EFE0B0
O614001001,-4.419746928717398,#B3762A
O615000301,-2.9475176805067242,#D4B86A
O619461001,-1.9020290171044973,#D4B86A
O631000101,-6.210160554504427,#7F4A23
O637000201,-5.482846765953824,#7F4A23
O648000101,-2.387239774660687,#D4B86A
O655000101,-7.239180186545061,#452C1A
O658000101,-6.4826843688693945,#7F4A23
O658000201,-7.099897660479006,#452C1A
O662000201,-6.875085037157893,#452C1A
O683000201,-6.490139907806492,#7F4A23
O687000201,-6.261273771499392,#7F4A23
O700151002,-1.3214731843594856,#EFE0B0
O701151001,-1.4831879262815364,#EFE0B0
O702153002,-1.697479286504373,#EFE0B0
O703501001,-1.4931329988016475,#EFE0B0
O704000101,-1.810014387799844,#D4B86A
O708501001,-1.8748201191683598,#D4B86A
O709401002,-1.7747621306298675,#D4B86A
O710151001,-2.4577948008811066,#D4B86A
O718151001,-1.556463150326905,#EFE0B0
O719151001,-1.2745531488859174,#EFE0B0
O723401001,-0.7583270513370581,#EFE0B0
O723403101,-1.9215020582455797,#D4B86A
O724501001,-1.635519789307167,#EFE0B0
O726501001,-1.5314195131451211,#EFE0B0
O737000201,-2.0838498818648605,#D4B86A
O745000301,0.6291621064617947,#BCE6DB
O754000201,-0.8364431948208206,#EFE0B0
O760000201,-1.0047619060877389,#EFE0B0
O766401001,-0.08120475520660184,#EFE0B0
O768501001,-1.2256948057253416,#EFE0B0
O769251001,-0.9108155559260525,#EFE0B0
O769251101,-1.1117177881573277,#EFE0B0
O773000101,-0.6215682776337605,#EFE0B0
O787401001,-0.4184549331580628,#EFE0B0
O791151001,-1.0438101273593858,#EFE0B0
O794402002,-1.2291519067089378,#EFE0B0
O797151001,-1.116994666226243,#EFE0B0
O811351001,-0.8243257574375347,#EFE0B0
O811352001,-0.4590747647799359,#EFE0B0
O813352001,-0.8374162841856169,#EFE0B0
O825501001,0.43926688709351025,#BCE6DB
O834402001,-2.0821541759329576,#D4B86A
O839431001,-0.5524846265230305,#EFE0B0
O843000101,-1.1079872171655567,#EFE0B0
O848153002,-0.9826369123159775,#EFE0B0
O858401001,-2.0804296745934776,#D4B86A
O900001002,-3.6651309855241236,#B3762A
O903401001,-0.4351963716038972,#EFE0B0
O913401001,-1.588731433387045,#EFE0B0
O937251001,-0.30292071749620886,#EFE0B0
O937251002,-0.18032783960494214,#EFE0B0
P006431001,0.6363605771234184,#BCE6DB
P009000201,0.38551269652083137,#BCE6DB
P011501101,-0.25618052847320827,#EFE0B0
P018000101,0.2747303577945555,#BCE6DB
P027251002,0.47973471327574735,#BCE6DB
P036000101,-0.20719796388931888,#EFE0B0
P065000101,-0.3498233603332901,#EFE0B0
P071401001,0.44512821492870264,#BCE6DB
P081402001,1.1748258614569078,#BCE6DB
P087000101,1.3145084071364688,#BCE6DB
P088501001,0.5951993530002635,#BCE6DB
P092401001,1.1908188366628292,#BCE6DB
P103401001,0.8191340919603143,#BCE6DB
P115000100,1.3700101410786103,#BCE6DB
P115000101,0.6396847486146944,#BCE6DB
P135001002,0.7652773036870848,#BCE6DB
P138000000,0.5049186114279213,#BCE6DB
P142251001,-0.32082213365455337,#EFE0B0
P150000101,0.11560640598778722,#BCE6DB
P152000101,0.35107557729068206,#BCE6DB
P159251001,0.4297813823168246,#BCE6DB
P163001001,0.4978344179822495,#BCE6DB
P165001001,0.49637266744075453,#BCE6DB
P171291001,-0.42359140231418824,#EFE0B0
P174401003,-0.5642583732581982,#EFE0B0
P177000101,-0.3787782232651173,#EFE0B0
P178051001,0.6858025996836798,#BCE6DB
P178052000,0.6804561692376602,#BCE6DB
P183401001,0.29653719166518877,#BCE6DB
P196291001,-0.01176461550762511,#EFE0B0
P205401001,-0.7750609633565155,#EFE0B0
P207002002,0.5614888673977941,#BCE6DB
P211401001,0.47971474986544144,#BCE6DB
P218431001,0.5062842963815669,#BCE6DB
P230001001,0.35296127066601335,#BCE6DB
P231502001,1.0925890795717914,#BCE6DB
P238001001,0.3693712295980401,#BCE6DB
P245431001,0.02434688758953687,#BCE6DB
P246401001,0.2231186850900201,#BCE6DB
P248401001,0.2651922367885852,#BCE6DB
P248402001,0.5488702321402036,#BCE6DB
P258001001,0.3687346008401816,#BCE6DB
P302000101,0.9616687447450637,#BCE6DB
P310101001,0.2534545307770683,#BCE6DB
P313102001,0.2115225832726509,#BCE6DB
P316401001,0.7098566353105145,#BCE6DB
P319431001,0.0003177429817450061,#BCE6DB
P320101001,0.4165115535253439,#BCE6DB
P320102001,0.3067915886476868,#BCE6DB
P323401001,0.5563188987894424,#BCE6DB
P327401001,1.0642725927326666,#BCE6DB
P335251001,0.33772430354384897,#BCE6DB
P335252001,0.42797749808023067,#BCE6DB
P350251001,0.3444596577288637,#BCE6DB
P392252001,0.08830603535259662,#BCE6DB
P392252002,0.0192985001571536,#BCE6DB
P399401001,-0.17763696332020656,#EFE0B0
P400101001,-0.1229297898415016,#EFE0B0
P401501001,0.10612003424744003,#BCE6DB
P411401001,2.6096389808955704,#7ACEB9
P413501001,0.8285556951191406,#BCE6DB
P416101002,0.1015565954903888,#BCE6DB
P427101001,-0.29709970819070347,#EFE0B0
P500000201,0.5917563972175672,#BCE6DB
P504401001,-2.0744338365508646,#D4B86A
P524401001,1.8959835994019407,#7ACEB9
P532001001,0.6345832037643417,#BCE6DB
P540401001,3.4956069916776995,#449C93
P555001001,0.6777579651841723,#BCE6DB
P608151001,1.6940949068572375,#BCE6DB
P613402001,1.651427575789332,#BCE6DB
P613402002,1.5339563612059508,#BCE6DB
P616151001,1.5891546609842124,#BCE6DB
P616151101,1.5316106540866243,#BCE6DB
P634251001,1.6552631652743082,#BCE6DB
P636251001,1.6962742840140623,#BCE6DB
P638251001,1.5199036351394226,#BCE6DB
P700151001,1.4560755612408998,#BCE6DB
P704151001,1.3010202130522082,#BCE6DB
P712151001,1.3690820648047972,#BCE6DB
P714401001,1.125265813575543,#BCE6DB
P718152002,1.389865045337663,#BCE6DB
P726151001,1.4664514090730805,#BCE6DB
P801251001,1.874355090533425,#7ACEB9
P802251001,2.3031457939803848,#7ACEB9
P810251001,1.7868660609277682,#7ACEB9
P816252001,1.6665867907558307,#BCE6DB
P820401001,2.77862282624331,#7ACEB9
P828401001,1.828992332811589,#7ACEB9
P831252001,1.7537797249396654,#7ACEB9
P839431001,1.8293869967103742,#7ACEB9
P927401001,3.5586754767035003,#449C93
Q010002500,-4.064907982644226,#B3762A
Q010003001,-3.7572265374956317,#B3762A
Q012005001,-4.2209042246677955,#B3762A
Q012006002,-5.248755212915993,#7F4A23
Q021401001,-8.02147403710878,#452C1A
Q022402001,-8.53997041359484,#452C1A
Q022403001,-7.6051526001930085,#452C1A
Q028003001,-5.697822884854021,#7F4A23
Q045001001,-5.615735586774957,#7F4A23
Q052252001,-6.406541239680263,#7F4A23
Q061251001,-6.571764435066498,#7F4A23
Q061252001,-6.607479126082095,#7F4A23
Q074001001,-5.989909975669429,#7F4A23
Q109402001,-4.496941970069161,#B3762A
Q110001002,-5.699104290315038,#7F4A23
Q124001001,-5.337955514131235,#7F4A23
Q132401001,-4.487060717497639,#B3762A
Q142001001,-5.22401563218328,#7F4A23
Q206000101,-6.16036964672024,#7F4A23
Q215251001,-6.108013343005206,#7F4A23
Q219252001,-5.454309736370743,#7F4A23
Q224291001,-6.196179805052716,#7F4A23
Q229291001,-5.6549906968523755,#7F4A23
Q235401001,-4.4439224238907675,#B3762A
Q236401001,-4.04945654002291,#B3762A
Q240291001,-4.764313836459342,#B3762A
Q250331001,-4.896623825687532,#B3762A
Q254431001,-2.489188033912442,#D4B86A
Q255431001,-2.6315716660226287,#D4B86A
Q258461001,-1.7931776781875093,#D4B86A
Q259331001,-4.436384364417361,#B3762A
Q265401001,-1.7124803581588737,#D4B86A
Q312001002,-4.605006571620488,#B3762A
Q322401001,-3.9978365340324773,#B3762A
Q335401001,-3.5731422029251916,#B3762A
Q346401001,-1.8206230576493916,#D4B86A
Q456401001,-5.518267463902521,#7F4A23
Q480101001,-5.578067664750842,#7F4A23
Q504101001,-5.39737631202326,#7F4A23
Q550101001,-5.2264434681604985,#7F4A23
Q614292001,-5.5816730434769575,#7F4A23
Q633252101,-5.478982324509937,#7F4A23
Q700291001,-5.410662127547428,#7F4A23
Q724252001,-4.893114453185509,#B3762A
Q732252002,-4.2302014715978205,#B3762A
Q741291001,-5.077422830265002,#B3762A
Q803251001,-3.4869940715478562,#B3762A
Q931251001,-3.785416566035561,#B3762A
R002001002,0.7777656172517391,#BCE6DB
R011001002,1.574456665972826,#BCE6DB
R022001002,1.772381779639605,#7ACEB9
R025001001,1.1739690286594269,#BCE6DB
R103001001,1.5765319348260356,#BCE6DB
R118001001,1.9216664717742606,#7ACEB9
R125001001,1.2964497469117435,#BCE6DB
R202001002,1.8506806702371865,#7ACEB9
R212001101,2.3216373919231765,#7ACEB9
R222001001,1.8305640694803778,#7ACEB9
R314001002,2.107656819257138,#7ACEB9
R406000101,1.7561446019819376,#7ACEB9
R411001001,2.5392458007947205,#7ACEB9
R413001300,3.143599052687195,#7ACEB9
R502331002,3.406045549397124,#449C93
R512331003,3.674954408990955,#449C93
R523001001,2.8460835371248856,#7ACEB9
R608001003,2.421674268735379,#7ACEB9
R614291001,3.1184541843882396,#7ACEB9
R616461001,3.8950695923595076,#449C93
R618291001,3.531287271340875,#449C93
R713001001,3.448081640971876,#449C93
S036402000,4.510930024797879,#449C93
S131501000,6.140023043038781,#2A6863
S213401001,-1.366118958246532,#EFE0B0
S224251001,-0.3291128558118063,#EFE0B0
S514401000,-3.0915517140129305,#D4B86A
U002001001,3.0840862587182167,#7ACEB9
U004050000,4.123898425942474,#449C93
U010401001,1.4211725634217243,#BCE6DB
U012401001,1.5764214434610353,#BCE6DB
U013040000,2.394355134925883,#7ACEB9
U020400101,3.530171324081936,#449C93
U023001001,2.5481577083425773,#7ACEB9
U023401001,3.572843302399862,#449C93
U041501001,1.457411455370287,#BCE6DB
U041502001,1.339914875806755,#BCE6DB
U041503001,1.9285276165215073,#7ACEB9
U042401001,1.6727030570966304,#BCE6DB
U044431001,1.426517553250613,#BCE6DB
U047401001,1.2806794194436821,#BCE6DB
U052501001,3.521530740338509,#449C93
U053401001,3.2414056994004903,#7ACEB9
U053402001,3.438161671114114,#449C93
U060001001,2.7503560944282457,#7ACEB9
U061001001,2.6806374220823606,#7ACEB9
U062050000,5.410322860642454,#2A6863
U062051001,4.782478762839401,#449C93
U063501001,4.68291608532171,#449C93
U070401001,4.15927890237934,#449C93
U072040000,4.465074902551932,#449C93
U072401001,4.041073553452464,#449C93
U081501001,4.380690189501855,#449C93
U082001001,2.524240053351084,#7ACEB9
U092401001,4.489253952045673,#449C93
U092402001,4.7754270347098515,#449C93
U100401001,1.54963283118373,#BCE6DB
U101401001,1.6572318405963795,#BCE6DB
U101402001,1.678316712487622,#BCE6DB
U102503001,2.228122435992816,#7ACEB9
U102503200,2.4509380233102425,#7ACEB9
U103541001,2.80374043518019,#7ACEB9
U104064000,4.768943909370496,#449C93
U104401001,1.952474905191084,#7ACEB9
U104401400,4.7435328539657124,#449C93
U105401001,2.21385371842692,#7ACEB9
U106040000,3.00374735180733,#7ACEB9
U107040000,3.2321502982555366,#7ACEB9
U107052000,4.687684496886279,#449C93
U107401001,3.1721942889842625,#7ACEB9
U107402001,2.8623961634372144,#7ACEB9
U108401001,2.629576563556598,#7ACEB9
U110901101,5.164259618388513,#2A6863
U111050000,8.130731457694878,#193830
U111521401,7.078618768760448,#193830
U112001001,3.2749179151605374,#7ACEB9
U120401001,5.102242895116065,#2A6863
U120401201,5.385252918434504,#2A6863
U121501001,6.549080741324049,#2A6863
U121503001,5.9001222577467844,#2A6863
U122040000,6.349688097274999,#2A6863
U122401001,6.0438454434314055,#2A6863
U122402001,5.9022679291403195,#2A6863
U122402100,6.392273152702998,#2A6863
U122402201,6.466727417645112,#2A6863
U123502001,6.928615345983114,#193830
U123502201,7.451274358154895,#193830
U124404001,6.185853604479645,#2A6863
U130561001,6.184949785579469,#2A6863
U131401001,6.076561185898324,#2A6863
U131402001,6.304190346088061,#2A6863
U132040000,7.167066166593107,#193830
U132401001,6.22054409001168,#2A6863
U132402001,6.433432598395113,#2A6863
U132901001,6.554906359657383,#2A6863
U132902001,6.688750130385662,#2A6863
U133401001,6.454515492362013,#2A6863
U133402001,6.5379155996767455,#2A6863
U141503001,7.3342464402833,#193830
U141581001,7.378144569276882,#193830
U141601001,7.6696660194024915,#193830
U142001001,3.4993685223476687,#449C93
U201201001,1.7721103930797937,#7ACEB9
U201202001,2.4295850220899213,#7ACEB9
U202201001,1.664667572954762,#BCE6DB
U202202001,1.9108222134627102,#7ACEB9
U203502003,3.0806744342877197,#7ACEB9
U203503002,2.3219479163862053,#7ACEB9
U210201001,1.9844474848935476,#7ACEB9
U210202001,2.199507477106045,#7ACEB9
U211020000,2.8809579132733405,#7ACEB9
U211201001,1.673115989973386,#BCE6DB
U212201001,1.921502548157364,#7ACEB9
U214201001,2.0575973496288165,#7ACEB9
U220201001,2.098141723907877,#7ACEB9
U221502001,1.9952882445393314,#7ACEB9
U221521001,2.4369819697090476,#7ACEB9
U221521100,2.3595341465594397,#7ACEB9
U222054000,3.559944262701323,#449C93
U222200501,2.7234483634944984,#7ACEB9
U222201001,1.817299882258451,#7ACEB9
U222542001,3.371523763952832,#7ACEB9
U230523001,4.268746364551366,#449C93
U232421001,3.493984719132522,#449C93
U233401001,3.192130239423279,#7ACEB9
U233403001,3.5915067956612248,#449C93
U234503001,2.3337985058759343,#7ACEB9
U234504001,2.557675715232002,#7ACEB9
U235401001,3.283367318298275,#7ACEB9
U235402001,3.343429251868443,#7ACEB9
U240201001,2.4943770680893778,#7ACEB9
U241201001,2.566832300834102,#7ACEB9
U242504001,2.340658551289251,#7ACEB9
U242507000,2.4279598947341166,#7ACEB9
U242523001,2.620498730950741,#7ACEB9
U242525001,1.9918760610075215,#7ACEB9
U242526001,1.840345855529857,#7ACEB9
U242601100,2.4874178100494575,#7ACEB9
U250020000,3.178997554651167,#7ACEB9
U250201001,2.842507654296372,#7ACEB9
U251201001,2.609933332576151,#7ACEB9
U252020000,3.213744719231299,#7ACEB9
U252202001,3.2050236614341268,#7ACEB9
U254201001,2.1734378609459393,#7ACEB9
U255201001,2.7003894464904965,#7ACEB9
U256501001,5.5745425332812655,#2A6863
U256502001,6.328980839747047,#2A6863
U260040000,2.166891447296165,#7ACEB9
U260403001,1.305353288113722,#BCE6DB
U260404001,2.1084515357772595,#7ACEB9
U261583001,2.3668073136151286,#7ACEB9
U262401001,1.3395149085658018,#BCE6DB
U263050000,2.998564117277606,#7ACEB9
U263401001,1.627433485206673,#BCE6DB
U263402001,1.9248397073165329,#7ACEB9
U264000101,2.697012923612793,#7ACEB9
U264040000,2.6252672998768,#7ACEB9
U265401001,2.3790877391366467,#7ACEB9
U265501001,4.033382984518404,#449C93
U265503300,4.497821077878776,#449C93
U271501001,4.302325358652476,#449C93
U272201001,2.34672879697617,#7ACEB9
U273201001,2.7801890480315654,#7ACEB9
U274502001,6.340415924140863,#2A6863
U274502100,6.632016767226352,#2A6863
U300401001,6.0967945044079075,#2A6863
U301401001,6.404152969640554,#2A6863
U303050000,7.497058830123073,#193830
U303401001,6.36792444382407,#2A6863
U303601100,7.584962397966881,#193830
U310001002,2.841105793610037,#7ACEB9
U312001001,3.3336767566171828,#7ACEB9
U313000000,3.727623903460441,#449C93
U320040000,4.400588224813486,#449C93
U321401001,3.88679653342664,#449C93
U322501001,6.569512386567847,#2A6863
U323401001,5.5591127319484785,#2A6863
U331001001,3.469876937311607,#449C93
U340403001,2.8981805001247514,#7ACEB9
U340403200,3.2302745373618422,#7ACEB9
U340403400,3.2148767604392683,#7ACEB9
U341503001,4.910872587418115,#449C93
U342401001,3.573449430683632,#449C93
U343043000,3.1334069929396935,#7ACEB9
U343434001,2.8208491785959047,#7ACEB9
U343436000,3.6628357703919674,#449C93
U344503001,3.168213856086515,#7ACEB9
U345505001,3.1823468909498676,#7ACEB9
U346401001,3.241295117334616,#7ACEB9
U347050000,5.248399370757554,#2A6863
U348000000,3.798353404051018,#449C93
U348040000,4.342555332606043,#449C93
U401040000,3.285166024011678,#7ACEB9
U401401001,4.405911989427246,#449C93
U401402001,2.779553103956437,#7ACEB9
U423402001,3.7536431355475997,#449C93
U423501001,3.2253750421998717,#7ACEB9
U424040000,4.263653374611312,#449C93
U430001102,3.8117736385905006,#449C93
U430003001,3.5318428773105905,#449C93
U430050000,5.167342167150738,#2A6863
U440501001,4.429788357421721,#449C93
U440502001,3.781526860775125,#449C93
U440502300,4.252090375965466,#449C93
U450601100,4.050417077873129,#449C93
U450601200,4.678741055962726,#449C93
U452521001,6.534404924775711,#2A6863
U461401001,4.063733846719651,#449C93
U462401001,3.894956275954147,#449C93
U463501001,4.494388415848782,#449C93
U463661001,4.78127682683192,#449C93
U464401001,4.160013942482491,#449C93
U464551101,5.256605352255133,#2A6863
U470001001,3.543138188533829,#449C93
U471001003,3.175771457412233,#7ACEB9
U472002001,3.5551572432451777,#449C93
V000020000,3.0719450098621506,#7ACEB9
V000201001,3.4362536277038047,#449C93
V000201100,2.8678708433008127,#7ACEB9
V003201001,1.8034683074056002,#7ACEB9
V003201201,2.2131757219894923,#7ACEB9
V012000202,0.2090605542687541,#BCE6DB
V012040000,0.3399665000308535,#BCE6DB
V014000301,-0.22689639557536853,#EFE0B0
V015401001,0.4068844758822429,#BCE6DB
V020054000,-0.15856968741777083,#EFE0B0
V020542001,-1.4629709537139064,#EFE0B0
V020542201,2.8383065721044725,#7ACEB9
V022000202,1.9453355614526913,#7ACEB9
V023501001,1.544320281187234,#BCE6DB
V023502001,1.6584472554415495,#BCE6DB
V031040000,1.429338908264174,#BCE6DB
V031401001,1.1222663127691674,#BCE6DB
V031401002,1.1425777869276952,#BCE6DB
V032050000,1.1189382568758455,#BCE6DB
V032501001,0.8007318057130279,#BCE6DB
V033401001,0.9779604158697964,#BCE6DB
V035501001,1.9773538686966774,#7ACEB9
V041050000,3.628579741049427,#449C93
V100001001,2.452733168273323,#7ACEB9
V101050000,2.1644761982200738,#7ACEB9
V101501001,1.3764591385015157,#BCE6DB
V101502001,1.3740941418977057,#BCE6DB
V101503001,0.9903182443555283,#BCE6DB
V101581001,1.5540633465988871,#BCE6DB
V101582401,2.3549880870416944,#7ACEB9
V101582501,2.1018625028260147,#7ACEB9
V102002001,2.627416409759754,#7ACEB9
V102002100,2.370722571537379,#7ACEB9
V111401002,2.6563588809128795,#7ACEB9
V111403001,3.3230004919991636,#7ACEB9
V112000000,3.426728235154163,#449C93
V112040000,3.4473938285540013,#449C93
V121401001,-0.9726996187629042,#EFE0B0
V122501001,0.2766052058112646,#BCE6DB
V123561001,-0.1377251322443472,#EFE0B0
V125501001,0.6217459759069381,#BCE6DB
V126402001,1.432830287672051,#BCE6DB
V126402301,0.6112384259414195,#BCE6DB
V126402401,2.876035186567003,#7ACEB9
V131050000,2.1290506825930193,#7ACEB9
V131502001,1.0777459470387771,#BCE6DB
V131504002,0.7747476680829595,#BCE6DB
V131644001,3.656805460688548,#449C93
V132502001,2.7236781891659567,#7ACEB9
V141401001,2.742447077537112,#7ACEB9
V144002001,2.290331202894719,#7ACEB9
V144621100,2.939993551802764,#7ACEB9
V146431001,2.5675111499716214,#7ACEB9
V150401001,0.44543848686872617,#BCE6DB
V151050000,1.8811220810809668,#7ACEB9
V151501001,1.193495406653407,#BCE6DB
V163002001,2.649952293582099,#7ACEB9
V171401001,3.940777276427666,#449C93
V177401001,2.067577893629875,#7ACEB9
V202401001,1.113925579697516,#BCE6DB
V203041001,1.731870905605477,#7ACEB9
V220020000,2.042127868026968,#7ACEB9
V220201000,1.3045304466306362,#BCE6DB
V220202001,1.581676459523225,#BCE6DB
V221020000,2.1605983598766763,#7ACEB9
V231000201,2.2453096700590587,#7ACEB9
V232000000,1.494128809401143,#BCE6DB
V241401001,1.0107706835051342,#BCE6DB
V241402001,0.756589758483145,#BCE6DB
V242056001,1.1112842447729387,#BCE6DB
V244401001,1.1518474977358526,#BCE6DB
V244402001,1.262100599324542,#BCE6DB
V244403001,1.319830113138327,#BCE6DB
V251501002,2.309510517692431,#7ACEB9
V251521001,2.4261521459572424,#7ACEB9
V252040000,2.303330139502621,#7ACEB9
V262401000,1.7496631086454868,#7ACEB9
V271201001,1.6551321738601743,#BCE6DB
V281402001,2.5001789790020723,#7ACEB9
V281403001,2.3416212947181085,#7ACEB9
V292040000,2.2973888085645457,#7ACEB9
V292401001,1.9733163426622782,#7ACEB9
V292402001,2.379840181485447,#7ACEB9
V293401001,1.716694574050622,#7ACEB9
V294020000,2.1911392046944878,#7ACEB9
V294201001,1.7287889013140294,#7ACEB9
V300002001,2.251828435849404,#7ACEB9
V300561001,4.404777904627801,#449C93
V301502001,6.482161218633221,#2A6863
V303002002,2.906549765182235,#7ACEB9
V303501001,6.354836144974902,#2A6863
V303661100,6.549754763147144,#2A6863
V310401001,6.761788110756301,#2A6863
V311401001,6.238344594797905,#2A6863
V312401001,5.656094466379172,#2A6863
V313000000,3.2501745517847267,#7ACEB9
V322401001,1.607515511274214,#BCE6DB
V322402001,1.354015343151795,#BCE6DB
V322542002,2.3402041181456115,#7ACEB9
V334000000,3.254048013399598,#7ACEB9
V340431001,0.9703823103671386,#BCE6DB
V342431001,1.0531699388206242,#BCE6DB
V343401001,0.9106622669564238,#BCE6DB
V350401001,3.093914192175967,#7ACEB9
V350401100,3.7837664051872553,#449C93
V351501001,3.001102302480101,#7ACEB9
V351701100,3.671220333878709,#449C93
V352401001,3.3786919469787846,#7ACEB9
V353000000,3.2532724929285797,#7ACEB9
V353000101,2.889338395914264,#7ACEB9
V361401001,0.9902508060746363,#BCE6DB
V370040000,2.1082087900188573,#7ACEB9
